1.150000000000000000e+02,2.860000000000000000e+02
4.870000000000000000e+02,3.120000000000000000e+02
4.970000000000000000e+02,1.080000000000000000e+02
1.210000000000000000e+02,9.400000000000000000e+01
1.390000000000000000e+02,3.240000000000000000e+02
4.610000000000000000e+02,3.530000000000000000e+02
4.760000000000000000e+02,6.900000000000000000e+01
1.510000000000000000e+02,6.300000000000000000e+01
